,0
0,104.10419999999999
1,100.73246666666667
2,99.76483333333333
3,98.8867
4,100.125
5,99.70516666666667
6,99.61136666666668
7,96.29289999999999
8,94.50046666666667
9,94.79033333333332
10,94.05499999999999
11,93.85893333333333
12,94.02730000000001
13,94.45783333333334
14,94.86066666666666
15,93.54776666666667
16,94.5985
17,93.69696666666668
18,94.59853333333335
19,93.1961
20,93.70336666666667
21,91.91520000000001
22,92.13043333333333
23,92.89773333333333
24,92.37343333333332
25,92.8359
26,93.49236666666667
27,92.68246666666666
28,93.32186666666666
29,92.99360000000001
30,93.665
31,92.84016666666666
32,93.86323333333333
33,93.17053333333332
34,93.25793333333333
35,93.92716666666666
36,92.94676666666668
37,92.83803333333333
38,93.45613333333334
39,92.24343333333333
40,92.5631
41,93.081
42,92.44376666666666
43,92.1603
44,92.87426666666666
45,92.07076666666667
46,92.43310000000001
47,93.3069
48,92.49060000000001
49,92.43096666666668
50,91.82776666666666
51,92.83593333333333
52,91.85126666666667
53,93.03410000000001
54,92.35636666666666
55,92.81886666666666
56,90.87509999999999
57,91.47826666666667
58,89.81796666666666
59,90.67476666666666
60,89.93093333333333
61,89.77749999999999
62,89.98846666666667
63,88.73100000000001
64,86.01143333333334
65,86.63806666666666
66,85.84516666666667
67,86.96836666666667
68,86.05406666666666
69,86.18623333333333
70,86.39506666666666
71,86.56773333333335
72,85.91126666666668
73,86.62313333333333
74,86.71903333333334
75,86.19686666666666
76,86.85119999999999
77,86.24373333333334
78,86.22030000000001
79,86.24163333333335
80,86.82346666666666
81,86.39080000000001
82,85.92406666666666
83,86.55703333333334
84,87.18576666666667
85,86.87673333333333
86,86.51226666666666
87,86.65936666666668
88,88.00846666666666
89,87.92963333333334
90,88.84183333333334
91,88.4859
92,89.74549999999999
93,89.65173333333333
94,89.98633333333333
95,89.21266666666668
96,89.47696666666667
97,89.76683333333334
98,90.42113333333333
99,89.85633333333334
100,90.17176666666667
101,89.97356666666667
102,90.50853333333333
103,90.26979999999999
104,90.83033333333333
105,90.51276666666668
106,90.09076666666665
107,90.51276666666666
108,90.94330000000001
109,91.11383333333333
110,90.55966666666666
111,91.23956666666668
112,90.9284
113,92.7059
114,93.35383333333334
115,94.3662
116,114.82473333333333
117,125.83936666666666
118,129.62246666666667
119,147.1099
120,147.28683333333333
121,139.1473
122,145.0894
123,143.11796666666666
124,139.27733333333333
125,137.19503333333333
126,122.56353333333334
127,125.42163333333333
128,128.36496666666667
129,155.70976666666667
130,192.0679
131,207.83540000000002
132,222.04489999999998
133,223.92043333333334
134,211.6994666666667
135,214.1931
136,206.4074333333333
137,204.92826666666667
138,204.70236666666665
139,196.53303333333335
140,180.91903333333335
141,175.3072
142,209.47226666666666
143,206.66106666666667
144,219.09939999999997
145,232.33916666666667
146,235.78123333333335
147,238.21943333333334
148,228.38556666666668
149,226.68903333333333
150,219.02906666666664
151,221.95539999999997
152,231.37576666666666
153,223.92043333333334
154,225.98569999999998
155,214.2613
156,214.66626666666664
157,213.66240000000002
158,226.26913333333334
159,226.56326666666666
160,233.92273333333333
161,232.33489999999998
162,226.05393333333333
163,231.88946666666666
164,229.0761
165,231.75516666666667
166,235.4061
167,232.93806666666669
168,227.57989999999998
169,230.54456666666667
170,227.30286666666666
171,223.93963333333332
172,221.94473333333335
173,223.75206666666668
174,223.90766666666664
175,219.63436666666666
176,219.27626666666666
177,216.21996666666666
178,221.94683333333333
179,223.54959999999997
180,215.7085
181,223.52826666666667
182,223.21286666666666
183,223.33433333333335
184,219.2677666666667
185,218.01239999999999
186,220.04143333333332
187,226.72526666666667
188,225.55303333333333
189,224.12503333333333
190,223.67963333333333
191,214.82186666666666
192,212.72253333333333
193,224.69836666666666
194,228.34933333333333
195,222.0257333333333
196,220.9707
197,226.2159
198,220.3718
199,224.06753333333336
200,220.17573333333334
201,223.2704
202,227.4008666666667
203,222.45836666666665
204,213.19993333333335
205,220.0222666666667
206,219.8134
207,224.7069
208,221.65273333333334
209,221.63566666666668
210,226.04963333333333
211,224.00143333333335
212,225.24616666666665
213,225.14596666666668
214,213.95013333333335
215,212.99316666666667
216,214.8069
217,212.66066666666666
218,216.3905
219,210.61890000000002
220,214.66626666666664
221,217.3666333333333
222,215.1969333333333
223,213.97573333333332
224,205.23090000000002
225,204.1269
226,220.67656666666664
227,222.25159999999997
228,221.89356666666671
229,222.73543333333336
230,221.3373
231,218.82446666666667
232,221.5888
233,221.88716666666667
234,225.11396666666667
235,228.93756666666664
236,237.63973333333334
237,238.55836666666664
238,245.90499999999997
239,258.4819
240,266.95599999999996
241,287.18649999999997
242,308.88326666666666
243,309.3415333333333
244,347.0488
245,344.2141333333334
246,343.48093333333327
247,356.09836666666666
248,378.6306333333334
249,363.05286666666666
250,355.55486666666667
251,357.8460333333333
252,356.99136666666664
253,364.75573333333335
254,367.09383333333335
255,361.84653333333335
256,357.667
257,367.51366666666667
258,370.3504666666666
259,372.34963333333326
260,363.153
261,364.56183333333337
262,359.97520000000003
263,350.3523
264,289.3327
265,293.0113333333333
266,338.23153333333335
267,361.32009999999997
268,345.58033333333333
269,337.69443333333334
270,337.45146666666665
271,357.26206666666667
272,335.41816666666665
273,351.1408666666667
274,331.6372333333333
275,328.23990000000003
276,299.9083333333333
277,290.78413333333333
278,280.6390666666667
279,274.9868
280,281.65569999999997
281,280.7243
282,277.2716
283,300.15979999999996
284,318.61060000000003
285,305.795
286,300.9249333333334
287,300.44963333333334
288,299.6909
289,300.1107666666667
290,294.01306666666665
291,283.7060333333333
292,277.2971333333333
293,278.28606666666667
294,263.08553333333333
295,267.77230000000003
296,275.9331
297,286.79856666666666
298,300.3942666666667
299,298.54850000000005
300,284.2452666666667
301,285.7776666666667
302,283.7465
303,295.7010666666667
304,305.5904
305,307.2102
306,306.0273
307,313.2674
308,303.1948
309,290.895
310,292.96233333333333
311,284.80580000000003
312,273.98083333333335
313,273.25193333333334
314,277.10319999999996
315,280.1126
316,277.27373333333327
317,277.8555666666667
318,276.12493333333333
319,279.17696666666666
320,275.84146666666663
321,276.6791
322,278.5887333333333
323,279.4967
324,279.61603333333335
325,277.7511
326,273.3009333333334
327,266.6874666666667
328,268.4500666666667
329,281.4383
330,275.66883333333334
331,280.31083333333333
332,281.4916
333,279.39436666666666
334,274.90153333333336
335,279.39653333333337
336,288.0901666666666
337,291.8796333333333
338,303.3994
339,321.895
340,347.7073666666667
341,326.9334
342,339.2396
343,334.9386666666667
344,332.9671666666667
345,340.21149999999994
346,336.17906666666664
347,331.7416666666666
348,325.77613333333335
349,351.00023333333337
350,356.0898333333334
351,359.4040333333333
352,352.49426666666665
353,353.46403333333336
354,356.41803333333337
355,370.0243666666667
356,358.4555666666667
357,348.08033333333333
358,334.41859999999997
359,299.0088666666666
360,288.57396666666665
361,290.4537666666667
362,300.7246
363,316.5922666666666
364,305.0746
365,314.1093
366,309.1475666666667
367,322.9499666666666
368,286.10589999999996
369,322.4001
370,303.64023333333336
371,267.0156666666667
372,284.1685333333333
373,299.8017333333333
374,303.93226666666664
375,293.0881
376,300.30046666666664
377,311.2042666666667
378,314.08369999999996
379,312.66636666666665
380,310.35176666666666
381,303.5464666666667
382,308.3589666666667
383,313.3803666666667
384,302.8559333333333
385,305.87386666666663
386,306.2724
387,308.02860000000004
388,316.83736666666664
389,315.0918
390,305.49659999999994
391,301.71776666666665
392,305.43266666666665
393,319.9874333333333
394,313.5018333333333
395,316.8949
396,307.9604
397,319.6315333333333
398,313.93446666666665
399,312.5065
400,307.9988
401,307.1121666666666
402,304.7719666666667
403,303.63169999999997
404,277.9557333333333
405,289.19416666666666
406,297.48286666666667
407,282.2674
408,282.4080333333333
409,284.26230000000004
410,288.5973666666667
411,284.4157333333333
412,288.2393333333334
413,294.8017
414,285.72436666666664
415,294.7526
416,293.14349999999996
417,293.1392333333334
418,290.82036666666664
419,293.99176666666665
420,293.58896666666664
421,296.69
422,290.26623333333333
423,293.0475666666667
424,286.7325
425,286.5151
426,293.65076666666664
427,291.21036666666663
428,290.74150000000003
429,289.33483333333334
430,281.1868
431,280.0764
432,282.6105333333333
433,296.86476666666664
434,300.9654333333333
435,306.09763333333336
436,311.34279999999995
437,341.86966666666666
438,344.76186666666666
439,341.5307666666667
440,353.64733333333334
441,344.85993333333334
442,330.8763666666667
443,317.6302
444,338.0141333333333
445,353.4896333333333
446,327.2126333333333
447,346.2260666666666
448,342.48990000000003
449,341.85476666666665
450,329.08393333333333
451,343.2230666666666
452,342.5261333333333
453,315.3326333333334
454,343.4404666666667
455,321.01686666666666
456,324.97046666666665
457,323.97090000000003
458,331.7843
459,340.4076
460,340.9766333333334
461,325.1367
462,324.9853666666666
463,315.9443
464,317.11656666666664
465,322.73043333333334
466,320.75899999999996
467,326.57536666666664
468,312.74309999999997
469,317.02276666666666
470,323.38263333333333
471,322.58126666666664
472,313.3761
473,297.57663333333335
474,295.7011
475,319.33099999999996
476,325.791
477,329.8746
478,319.1008
479,322.72189999999995
480,315.5457666666667
481,323.8280666666667
482,321.5262666666667
483,323.94956666666667
484,324.4014
485,325.6759333333334
486,318.3974666666666
487,313.261
488,314.62506666666667
489,318.5509333333333
490,321.7713333333333
491,315.92726666666664
492,307.1015
493,324.5612333333333
494,323.3165666666667
495,320.91456666666664
496,320.1920666666667
497,321.25770000000006
498,315.6289
499,309.2434666666666
500,304.7613
501,292.0906333333333
502,290.02113333333335
503,277.46340000000004
504,273.6483333333333
505,270.7391
506,270.98423333333335
507,274.3197
508,277.3696
509,274.3687333333333
510,273.98510000000005
511,277.7746
512,271.338
513,279.0405666666666
514,267.9300333333333
515,269.76293333333336
516,273.2476666666667
517,270.63253333333336
518,261.72790000000003
519,259.8267333333334
520,256.63190000000003
521,266.5809
522,269.04466666666667
523,277.65950000000004
524,284.501
525,284.50526666666667
526,276.6577333333334
527,290.2513333333333
528,277.90456666666665
529,291.2167666666667
530,326.80339999999995
531,323.8153
532,323.5787
533,323.3144333333333
534,318.93243333333334
535,319.85743333333335
536,305.6309
537,308.2545333333333
538,307.5575666666667
539,296.57706666666667
540,292.13750000000005
541,295.02116666666666
542,296.5280333333333
543,301.65813333333335
544,310.356
545,319.23720000000003
546,314.6293
547,319.73383333333334
548,335.7059
549,335.2157
550,346.4648
551,301.6858333333334
552,266.3421666666667
553,295.2428333333333
554,328.96880000000004
555,335.2221
556,318.2781
557,308.5635666666667
558,298.6891666666666
559,302.9284
560,299.91043333333334
561,297.77486666666664
562,305.0170666666666
563,299.1986
564,311.35133333333334
565,307.3380666666667
566,304.7464
567,311.7605333333333
568,310.9485333333333
569,323.0714666666667
570,321.9994
571,321.17246666666665
572,315.28360000000004
573,318.42733333333337
574,309.03883333333334
575,292.92609999999996
576,289.36469999999997
577,304.28386666666665
578,306.7583666666667
579,308.2076666666666
580,311.71793333333335
581,308.4762
582,306.9821333333333
583,303.8469666666667
584,312.9456
585,313.60200000000003
586,311.1766
587,315.1408333333334
588,308.09683333333334
589,306.8585
590,308.9280333333333
591,310.7588666666667
592,318.9346
593,310.38373333333334
594,304.3712666666667
595,301.1167666666667
596,299.0515
597,284.16636666666665
598,277.8172333333333
599,273.05583333333334
600,261.06933333333336
601,270.41516666666666
602,265.38523333333336
603,270.78386666666665
604,268.00033333333334
605,260.6281333333333
606,251.6936333333333
607,253.46903333333333
608,254.3428666666667
609,238.94836666666666
610,241.53366666666668
611,238.7672
612,237.76546666666664
613,240.45093333333332
614,239.9053
615,239.12096666666665
616,245.48086666666666
617,256.92176666666666
618,256.08203333333336
619,257.04749999999996
620,267.72329999999994
621,264.9184333333333
622,267.3630666666666
623,261.5808
624,258.6076
625,266.63843333333335
626,268.2880666666667
627,272.18626666666665
628,269.4475
629,265.1486333333333
630,262.9832333333333
631,256.1864666666667
632,257.7977333333333
633,266.92616666666663
634,259.77346666666665
635,254.36203333333333
636,253.99546666666666
637,247.2413
638,252.08366666666666
639,258.93583333333333
640,257.2372
641,257.25423333333333
642,261.11830000000003
643,266.6704333333334
644,260.15496666666667
645,262.5633666666667
646,265.50243333333333
647,269.39636666666667
648,262.46959999999996
649,258.1899
650,254.33220000000003
651,247.3223
652,259.0808
653,270.8072666666667
654,266.07363333333336
655,268.3371
656,266.4146666666667
657,269.36650000000003
658,265.38096666666667
659,277.22683333333333
660,270.9458333333334
661,266.4338333333333
662,268.8102333333333
663,268.1175666666666
664,264.97599999999994
665,260.5620666666667
666,264.18743333333333
667,263.3796666666667
668,259.7990333333333
669,267.4014666666667
670,272.54006666666663
671,258.78880000000004
672,248.8931
673,261.6234666666667
674,264.33023333333335
675,259.5475666666667
676,259.0722666666666
677,263.75053333333335
678,257.1008
679,260.7794333333333
680,259.5496666666666
681,265.55783333333335
682,261.8152333333333
683,260.6516
684,242.14963333333333
685,247.5056
686,252.10500000000002
687,243.36659999999998
688,236.58900000000003
689,236.46536666666668
690,237.94663333333335
691,231.57613333333336
692,233.98023333333333
693,221.3501
694,221.23713333333333
695,224.10586666666666
696,213.79666666666665
697,207.53913333333333
698,214.9902
699,222.6054333333333
700,226.0326
701,225.68303333333333
702,224.9797
703,227.0961
704,220.55723333333333
705,218.24046666666666
706,222.6033
707,227.05773333333335
708,222.11096666666666
709,224.30406666666667
710,225.67666666666665
711,226.7380333333333
712,221.10920000000002
713,217.37946666666667
714,224.28920000000002
715,229.27006666666668
716,224.5833
717,221.8125666666667
718,222.9294
719,216.10920000000002
720,209.9859
721,222.95923333333334
722,232.21553333333335
723,229.64516666666668
724,230.83656666666664
725,228.51133333333337
726,230.3251
727,222.6843
728,226.6869
729,230.259
730,234.2275
731,238.26423333333332
732,235.07576666666668
733,233.64993333333334
734,236.5378333333333
735,237.6525
736,225.80666666666664
737,244.60273333333336
738,239.8478
739,229.39363333333333
740,238.92279999999997
741,232.3157
742,235.48709999999997
743,227.65026666666668
744,227.4286
745,228.28966666666668
746,221.21793333333335
747,213.76683333333335
748,227.89323333333334
749,224.562
750,223.87993333333335
751,227.62466666666668
752,216.68463333333338
753,214.52986666666666
754,214.1291666666667
755,219.38076666666666
756,221.316
757,216.20293333333333
758,217.77803333333335
759,225.3889333333333
760,229.25726666666665
761,217.99326666666664
762,228.01469999999998
763,226.4759
764,223.1255
765,228.59230000000002
766,226.9384
767,218.4728
768,214.41263333333333
769,221.51416666666668
770,229.66223333333332
771,231.10083333333333
772,222.7397
773,225.585
774,226.24143333333336
775,231.7424
776,229.16133333333332
777,226.20946666666669
778,224.13996666666665
779,222.1386666666667
780,220.7725
781,223.66683333333336
782,228.17666666666665
783,229.65583333333333
784,224.47243333333333
785,231.93846666666664
786,232.207
787,226.22013333333334
788,229.2061
789,228.6392
790,228.25343333333333
791,223.55173333333332
792,218.09343333333334
793,225.30366666666666
794,224.00356666666667
795,224.32326666666668
796,226.9171
797,229.70056666666665
798,224.19113333333334
799,236.3993
800,231.7083
801,226.46526666666668
802,230.0821
803,233.45809999999997
804,233.63926666666666
805,228.9333
806,237.5204
807,233.32806666666667
808,241.72116666666668
809,242.37980000000002
810,245.99876666666668
811,254.83093333333332
812,263.7824666666667
813,265.6068666666667
814,265.7454333333333
815,273.73359999999997
816,277.4698
817,295.95256666666666
818,302.5021
819,322.58549999999997
820,320.14726666666667
821,327.69216666666665
822,339.0328666666667
823,344.72779999999995
824,322.6558333333333
825,332.2830333333333
826,324.38646666666665
827,296.2488333333334
828,295.93980000000005
829,319.3075333333333
830,308.00730000000004
831,315.4733333333333
832,308.79373333333336
833,306.3832333333333
834,302.8197
835,335.74853333333334
836,323.7001666666667
837,325.0450666666666
838,319.3480666666666
839,320.33913333333334
840,280.45790000000005
841,292.9111666666667
842,322.27433333333335
843,348.3659666666667
844,346.8399
845,355.10726666666665
846,331.23869999999994
847,357.0425333333333
848,330.93603333333334
849,348.0079
850,319.8702333333333
851,313.81940000000003
852,302.06733333333335
853,313.06916666666666
854,306.2319
855,295.4389333333333
856,295.49010000000004
857,321.5134666666666
858,306.5921
859,306.92246666666665
860,303.30136666666664
861,314.42473333333334
862,316.2555
863,318.70866666666666
864,320.9657
865,326.5263
866,313.42083333333335
867,312.4361666666667
868,326.1682666666667
869,319.20526666666666
870,303.3802333333333
871,301.35976666666664
872,307.8965
873,309.2243
874,308.84493333333336
875,310.5840333333333
876,309.2626333333333
877,317.9520333333333
878,311.00393333333335
879,309.3351333333333
880,306.08276666666666
881,308.214
882,304.3840333333333
883,302.7941
884,293.58253333333334
885,284.98483333333337
886,285.49843333333337
887,285.62846666666667
888,273.03236666666663
889,267.71049999999997
890,274.66710000000006
891,278.47363333333334
892,277.98556666666667
