,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0,0.033073929961089495,0.027885862516212712,0.027885862516212712,0.0304798962386511,0.03437094682230869,0.03437094682230869,0.03437094682230869,0.033073929961089495,0.027885862516212712,0.026588845654993514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14915693904020752,0.07587548638132295,0.07328145265888457,0.035667963683527884,0.033073929961089495,0.048638132295719845,0.041504539559014265,0.03501945525291829,0.0324254215304799,0.0304798962386511,0.027237354085603113,0.027885862516212712,0.027237354085603113,0.05771725032425422,0.08300907911802853,0.11219195849546044,0.05642023346303502,0.08041504539559015,0.09014267185473411,0.08819714656290532,0.05771725032425422,0.08430609597924774,0.1569390402075227,0.13164721141374838,0.13618677042801555,0.14785992217898833,0.062905317769131,0.0648508430609598,0.061608300907911806
1,0.0609597924773022,0.05966277561608301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04734111543450065,0.04085603112840467,0.09533073929961089,0.051232166018158234,0.029831387808041506,0.028534370946822308,0.027885862516212712,0.027885862516212712,0.02594033722438392,0.021400778210116732,0.022697795071335927,0.02464332036316472,0.027885862516212712,0.028534370946822308,0.028534370946822308,0.027885862516212712,0.027885862516212712,0.026588845654993514,0.0324254215304799,0.08560311284046693,0.0609597924773022,0.048638132295719845,0.042801556420233464,0.03501945525291829,0.0311284046692607,0.041504539559014265,0.07652399481193256,0.21206225680933852,0.22243839169909208,0.2198443579766537,0.23151750972762647,0.16472114137483787,0.14656290531776914,0.14721141374837873,0.16601815823605706,0.13164721141374838,0.16731517509727625
2,0.16796368352788585,0.13359273670557717,0.16277561608300908,0.10181582360570687,0.11802853437094682,0.08625162127107652,0.11413748378728923,0.14267185473411154,0.1251621271076524,0.122568093385214,0.11997405966277562,0.11932555123216602,0.11867704280155641,0.11543450064850844,0.11284046692607004,0.02464332036316472,0.02464332036316472,0.0324254215304799,0.031776913099870296,0.0311284046692607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033073929961089495,0.03372243839169909,0.03372243839169909,0.026588845654993514,0.026588845654993514,0.027237354085603113,0.03372243839169909,0.03437094682230869,0.03437094682230869,0.08495460440985733,0.19844357976653695,0.301556420233463,0.20428015564202334,0.2496757457846952,0.23800259403372243,0.20298313878080415,0.0940337224383917,0.08949416342412451,0.08949416342412451
3,0.0927367055771725,0.0914396887159533,0.0914396887159533,0.08819714656290532,0.08690012970168612,0.08495460440985733,0.08625162127107652,0.08690012970168612,0.08690012970168612,0.08625162127107652,0.08625162127107652,0.08690012970168612,0.08754863813229571,0.1569390402075227,0.027885862516212712,0.026588845654993514,0.02594033722438392,0.02594033722438392,0.02594033722438392,0.02594033722438392,0.02594033722438392,0.02594033722438392,0.026588845654993514,0.02594033722438392,0.027237354085603113,0.029831387808041506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027237354085603113,0.027885862516212712,0.08365758754863813,0.0609597924773022,0.04539559014267185,0.04085603112840467,0.1569390402075227,0.191958495460441,0.17963683527885863,0.191958495460441,0.10505836575875487,0.0304798962386511,0.029182879377431907
4,0.0324254215304799,0.0311284046692607,0.031776913099870296,0.0311284046692607,0.0304798962386511,0.0304798962386511,0.029831387808041506,0.029831387808041506,0.029831387808041506,0.029182879377431907,0.029182879377431907,0.027885862516212712,0.12386511024643321,0.026588845654993514,0.026588845654993514,0.02594033722438392,0.02594033722438392,0.02529182879377432,0.026588845654993514,0.027885862516212712,0.027237354085603113,0.027885862516212712,0.027237354085603113,0.028534370946822308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035667963683527884,0.04085603112840467,0.038910505836575876,0.03696498054474708,0.0304798962386511,0.029182879377431907,0.028534370946822308,0.029182879377431907,0.03372243839169909,0.0622568093385214,0.14980544747081712,0.12775616083009078,0.10830090791180286,0.10635538261997406,0.10505836575875487
5,0.10440985732814527,0.10440985732814527,0.10311284046692606,0.10440985732814527,0.10635538261997406,0.10635538261997406,0.10700389105058365,0.10765239948119326,0.10635538261997406,0.10700389105058365,0.10570687418936446,0.10570687418936446,0.0304798962386511,0.02594033722438392,0.026588845654993514,0.02594033722438392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05966277561608301,0.055771725032425425,0.04539559014267185,0.04539559014267185,0.10830090791180286,0.185473411154345,0.1245136186770428,0.12840466926070038,0.13164721141374838,0.13359273670557717,0.1303501945525292,0.1219195849546044,0.18093385214007782,0.10376134889753567
6,0.13748378728923477,0.07003891050583658,0.062905317769131,0.03631647211413749,0.03761348897535668,0.03631647211413749,0.03372243839169909,0.0324254215304799,0.031776913099870296,0.0311284046692607,0.0304798962386511,0.029831387808041506,0.029182879377431907,0.028534370946822308,0.029182879377431907,0.027885862516212712,0.027885862516212712,0.027885862516212712,0.1219195849546044,0.07652399481193256,0.04798962386511025,0.04669260700389105,0.04539559014267185,0.046044098573281456,0.04539559014267185,0.04474708171206226,0.057068741893644616,0.05771725032425422,0.046044098573281456,0.04669260700389105,0.04669260700389105,0.048638132295719845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11089494163424124,0.11089494163424124,0.10376134889753567,0.12062256809338522,0.11219195849546044,0.16926070038910507,0.14721141374837873
7,0.11348897535667964,0.10894941634241245,0.10700389105058365,0.10570687418936446,0.10570687418936446,0.10570687418936446,0.07328145265888457,0.026588845654993514,0.027237354085603113,0.026588845654993514,0.02594033722438392,0.02529182879377432,0.02594033722438392,0.02529182879377432,0.02464332036316472,0.02464332036316472,0.02464332036316472,0.02464332036316472,0.02464332036316472,0.02464332036316472,0.14721141374837873,0.038910505836575876,0.06355382619974059,0.022697795071335927,0.042801556420233464,0.03631647211413749,0.02464332036316472,0.05252918287937743,0.021400778210116732,0.041504539559014265,0.03761348897535668,0.028534370946822308,0.05058365758754864,0.022697795071335927,0.04993514915693904,0.03437094682230869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13748378728923477,0.06744487678339818,0.03372243839169909
8,0.0609597924773022,0.05966277561608301,0.057068741893644616,0.055771725032425425,0.055771725032425425,0.05317769130998703,0.055771725032425425,0.05317769130998703,0.054474708171206226,0.05317769130998703,0.05317769130998703,0.05188067444876784,0.36835278858625164,0.10376134889753567,0.041504539559014265,0.08819714656290532,0.07263294422827497,0.04798962386511025,0.0959792477302205,0.05188067444876784,0.06355382619974059,0.08690012970168612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12062256809338522,0.08819714656290532,0.07133592736705577,0.07652399481193256,0.08041504539559015,0.04539559014267185,0.0907911802853437,0.14267185473411154,0.20881971465629054,0.25551232166018156,0.34889753566796367,0.2230869001297017,0.20881971465629054,0.20103761348897536,0.20233463035019456,0.13878080415045396,0.055771725032425425
9,0.05058365758754864,0.05188067444876784,0.04928664072632944,0.05188067444876784,0.04798962386511025,0.04798962386511025,0.04928664072632944,0.04928664072632944,0.04798962386511025,0.04798962386511025,0.04669260700389105,0.042801556420233464,0.041504539559014265,0.32944228274967574,0.0609597924773022,0.05966277561608301,0.05966277561608301,0.05966277561608301,0.0609597924773022,0.058365758754863814,0.04669260700389105,0.04669260700389105,0.05058365758754864,0.0622568093385214,0.06355382619974059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06744487678339818,0.06355382619974059,0.30479896238651105,0.3035019455252918,0.4072632944228275,0.47470817120622566,0.8119325551232166,0.7159533073929961,0.5408560311284046,0.569390402075227,0.42153047989623865,0.45136186770428016,0.5979247730220493,0.3203631647211414
